Vector1,Vector2,Color,Meaning,Character
26.86916,-36.140144,orange,畏惧,㥚
-20.955254,-34.894165,orange,急,㥛
27.806936,14.82498,orange,爱,㥛
-15.326187,-20.830265,orange,〔㥜恲〕不得志貌,㥜
12.2736845,3.5935056,orange,淬炼；磨砺,㥝
-2.6691706,-14.204587,orange,心思深邃,㥞
31.069242,-46.358677,orange,怨恨,㥟
-43.08291,-5.69804,orange,懈惰,㥡
13.743153,40.263023,orange,恶,㥢
43.312496,-18.939497,orange,思虑,㥢
-43.15511,-0.4725596,orange,〔㥥㥥〕恍惚貌,㥥
-42.11306,-1.2895559,orange,不悦貌,㥨
-22.565453,-50.781944,orange,怒,㥨
24.720707,-21.913866,orange,懒惰,㥩
0.509116,-40.986004,orange,〔㥬惶〕恐惧貌,㥬
-8.831353,-19.222286,orange,心迫,㥮
16.120527,-42.685673,orange,谨慎,㥯
42.58057,-36.23756,orange,忧愁,㥰
3.732825,9.985709,orange,测量,㥳
-0.47061265,-11.179138,orange,不忧其事,㥴
25.545593,-26.999578,orange,惭愧,㥴
-19.816046,-27.900114,orange,依止,㥼
12.347319,-50.8139,orange,忆,㥼
-28.625254,5.428874,orange,情,㥽
25.545593,-26.999578,orange,惭愧,㥾
44.630245,-28.055792,orange,喜悦,㦀
-45.92754,6.014728,orange,哭泣貌,㦁
-16.776007,-23.152792,orange,留意,㦁
-6.654817,-1.2033744,orange,完美的品德,㦃
-4.1343365,-18.906504,orange,〔㦅㦅〕不自安,㦅
17.55259,-4.6568933,orange,〔㦆☀〕夸大虚妄,㦆
9.52356,-13.443623,orange,〔㦆忦〕无志气,㦆
8.255461,-22.908077,orange,心闲,㦇
-6.4192667,-21.446108,orange,心侈,㦊
16.873669,-4.733488,orange,荒唐；虚妄,㦋
18.11342,-18.291239,orange,精明而憨厚,㦌
10.956516,-5.9412236,orange,睡醒,㦌
8.302067,-32.85414,orange,乖戾,㦎
-22.536516,-19.223654,orange,〔愞㦏〕也作“㦏愞”,㦏
44.630245,-28.055792,orange,喜悦,㦏
-42.378197,-13.809213,orange,快性,㦐
-22.565453,-50.781944,orange,怒,㦑
-22.561304,-17.642687,orange,〔㦒忚〕也作“㦒𢘬”,㦒
1.4105967,-15.91618,orange,意难,㦓
-19.909798,-8.0005665,orange,意,㦕
-24.341166,-9.535995,orange,定,㦘
43.8296,-35.453205,orange,忧愁,㦚
-45.104218,-23.68776,orange,〔㦛㦛〕行步安详貌,㦛
-45.97481,-4.563567,orange,恭敬貌,㦛
18.8576,-55.25566,orange,心动,㦜
21.436993,-20.709948,orange,聪慧,㦟
-6.9376745,-22.278254,orange,心贞貌,㦢
29.10669,9.668471,orange,梦呓,㦣
-10.812835,-56.51547,orange,恨,㦥
22.063242,-35.539303,orange,惶恐,㦦
42.644768,-33.700645,orange,忧愁；哀伤,㦩
-5.289657,-27.477716,orange,意不平,㦪
-6.9376745,-22.278254,orange,〔慒㦫〕心慢怠,㦫
7.6658173,-57.013874,orange,〔𢣗㦬〕见“𢣗”,㦬
6.845589,12.646307,orange,心脏,心
3.975309,8.8860445,orange,标杆；标准,必
-52.21338,-7.103326,orange,功大,忇
-0.69359404,34.06404,orange,亲，仁爱,忈
0.21886952,-44.11135,orange,忧愁貌,忉
-10.812835,-56.51547,orange,〔忊𢣙〕恨,忊
-15.326093,-20.830305,orange,〔忊𢣙〕不得志貌,忊
-7.84601,-6.664621,orange,依靠；仰赖,忋
29.77752,-45.016396,orange,憎恶；怨恨,忌
-1.032733,-7.710814,orange,忍耐；容忍,忍
-43.492794,1.1850773,orange,坚柔,忍
-22.565453,-50.781944,orange,怒,忏
-47.872948,15.04383,orange,“懺”的简化字,忏
22.750475,-33.863018,orange,〔忐忑〕心神不定；胆怯,忐
20.713366,-32.55836,orange,〔忐忑〕诚恳之意,忐
21.950075,-33.388115,orange,〔忐忑〕见“忐（tǎn）”,忑
21.950075,-33.388115,orange,〔忐忑〕见“忐（kěng）”,忑
10.656742,16.216215,orange,变更,忒
-65.26074,32.781487,orange,方言,忒
40.262817,-23.318928,orange,疲惫,忓
-60.716892,-9.661875,orange,善,忓
-43.2602,-30.253428,orange,喜,忔
-7.0603933,-18.867117,orange,心不欲；厌烦,忔
14.487295,8.191845,orange,习惯；惯于,忕
-27.28496,33.997387,orange,奢侈,忕
-16.570572,-27.795872,orange,揣度；思量,忖
-5.6433187,-9.170866,orange,意念；心情,志
11.684859,-9.058553,orange,不记得；忘记,忘
15.858539,-6.026753,orange,内心着忙,忙
6.4580507,-61.554527,orange,〔㦒忚〕见“㦒”,忚
-7.515007,-19.006441,orange,〔忚忚〕心不欲,忚
14.738075,-23.771759,orange,辱没；有愧于,忝
-12.326647,-2.3873515,orange,自强努力,忞
50.21168,-13.87686,orange,〔忞忞〕乱,忞
17.7432,-8.627193,orange,尽心竭力，忠诚无私,忠
0.21886952,-44.11135,orange,忧愁貌,忡
15.472666,-7.680979,orange,违逆；抵触,忤
-8.634276,-45.439396,orange,痴貌,忥
31.069242,-46.358677,orange,怨恨,忦
18.8576,-55.25566,orange,心动,忧
-47.54482,13.204299,orange,“憂”的简化字,忧
-21.707994,15.964051,orange,wán（又读wàn）　《廣韻》五丸切，平桓疑,忨
26.77034,-39.53826,orange,心跳；惊惧,忪
-22.650452,-22.548506,orange,〔忪惺〕也作“惺忪”,忪
33.142914,-22.248478,orange,高兴；愉快,快
-0.9218673,-43.491833,orange,喜乐貌,忭
14.371943,-7.383788,orange,违逆；不听从,忮
3.882004,-8.793693,orange,强,忮
6.4163446,-23.311892,orange,〔忯忯〕爱悦,忯
30.145494,-15.748308,orange,诚；诚信,忱
-57.076817,12.100409,orange,安,忱
-27.28496,33.997387,orange,奢侈,忲
40.09004,-33.531246,orange,忧伤苦闷,忳
-45.26153,4.2941775,orange,无知貌,忳
-17.69705,-37.681824,orange,心急,忴
-7.155073,-38.24878,orange,〔忴㥍〕健了貌,忴
27.676132,-53.55139,orange,思念；怀念,念
12.506789,-23.473818,orange,心闷,忶
18.800896,-12.69763,orange,〔忸怩〕1.羞惭的样子,忸
-10.7604475,-17.345903,orange,邪曲，不正,忹
-7.5193806,-18.184624,orange,欲；愿,忺
21.5955,3.901493,orange,启发,忻
16.762196,-27.906088,orange,〔咉忼〕狠戾,忼
16.225367,-31.131266,orange,傲慢,忼
-16.31573,-22.999474,orange,忽略；不注意,忽
-45.092728,6.139187,orange,喜悦貌,忾
-9.266235,-56.597958,orange,忿怒；恨,忿
-27.550758,27.494862,orange,《俗字背篇》音副,怀
-48.21857,13.717257,orange,“懷”的简化字,怀
29.283295,-20.580017,orange,怠慢,怇
-16.691069,-9.476445,orange,悖,怉
11.016912,-14.252539,orange,怀,怉
41.454468,-31.562548,orange,悲伤,怊
-31.37046,23.306082,orange,《集韻》呼昆切,怋
30.9187,17.264212,orange,闷,怋
29.188852,-36.67811,orange,恐惧,怌
24.592604,-27.863966,orange,惭愧；羞惭,怍
8.578202,-58.391205,orange,〔㤉怍〕见“㤉”,怍
16.839663,59.72504,orange,代词,怎
33.179737,-44.03382,orange,不服；不满,怏
13.500381,-32.05715,orange,自大,怏
29.722013,-35.828945,orange,恐惧,怐
16.985287,-21.889618,orange,〔怐愗〕愚昧,怐
2.287271,-11.687609,orange,〔怑𢚾〕不顺,怑
33.852955,-30.333923,orange,生气；愤怒,怒
50.21168,-13.87686,orange,乱,怓
-3.9845712,-48.4499,orange,愁,怓
-20.661264,-18.418709,orange,〔怔忪〕也作“佂伀”,怔
40.847214,-9.501957,orange,发愣；发呆,怔
25.734318,-35.04967,orange,害怕；畏惧,怕
23.808973,-24.262463,orange,恬淡,怕
24.115858,-33.235012,orange,惶惧；害怕,怖
-19.690918,13.646763,orange,平定；平服,怗
-25.962982,-17.789812,orange,〔怗懘〕也作“惉懘”,怗
5.4180803,21.324713,orange,护,怘
-8.51176,-6.6304393,orange,依靠；仗恃,怙
17.381384,-30.46705,orange,骄傲,怚
-11.965871,-55.283676,orange,妒,怚
4.021329,-10.830084,orange,心不细；粗暴,怚
-7.439208,-10.054581,orange,剧，甚,怚
39.90762,-32.14201,orange,痛苦；忧伤,怛
-24.914242,-3.6095421,orange,〔悍怛〕勇力,怛
21.043896,-19.01662,orange,聪明；机灵,怜
-11.948538,-26.313173,orange,明白,怜
-16.754393,-26.388689,orange,思考；想,思
-24.673351,-14.676953,orange,〔䯱思〕也作“䯱䰄”,思
52.557068,16.357676,orange,伤悼；忧恐,怞
-2.3975072,-45.567215,orange,忧貌,怞
30.9187,17.264212,orange,闷,怟
29.037054,-20.192223,orange,轻慢；怠慢,怠
-42.986805,-2.5246909,orange,和悦貌,怡
-15.983847,-23.44565,orange,忽忘；忽视,怢
-24.654707,-16.139284,orange,〔怢蕩〕也作“佚蕩”,怢
-40.402725,-21.514454,orange,思,怤
-23.69208,-7.3530326,orange,急速,急
-17.69705,-37.681824,orange,心急,怦
-7.858179,-1.0687203,orange,人的本性,性
18.004173,-33.866657,orange,心悸,性
-7.8583436,-1.0687016,orange,人的本性,性
32.02948,-47.38075,orange,怨恨；仇恨,怨
13.261542,-20.111774,orange,〔忸怩〕见“忸”,怩
3.47223,3.6991754,orange,奇异的；不常见的,怪
34.910244,-23.807137,orange,悒郁；心情不舒畅,怫
-1.1285313,-41.300503,orange,愤怒貌,怫
19.737762,-35.978962,orange,〔怫㥜〕心不安,怫
42.38332,-26.49332,orange,欣喜,怬
-44.013783,4.498852,orange,轻薄貌,怭
-2.3975072,-45.567215,orange,忧貌,怮
-10.126314,-14.594665,orange,含怒不言,怮
-44.564655,3.8756864,orange,心戾,怮
26.886091,-31.758274,orange,胆小；畏缩,怯
23.353949,14.412369,orange,卖,怰
0.3186228,-25.755798,orange,匆忙,怱
-2.0785756,-44.765255,orange,忧甚貌,怲
-7.8647866,-40.728912,orange,狂貌,怳
-38.616665,-35.26698,orange,狂,怴
-22.565453,-50.781944,orange,怒,怴
30.97919,-36.726517,orange,恐惧,怵
-38.616665,-35.26698,orange,狂,怵
11.62964,-29.311821,orange,邪僻,怶
29.662552,-37.348255,orange,恐惧,怶
11.666529,-7.521074,orange,细密,怷
-6.2972355,16.490349,orange,药名，即牛膝,怸
-65.26074,32.781487,orange,方言,怹
-6.90904,-6.7390695,orange,凭借；依赖,恀
27.30018,-54.167164,orange,思念；念及,恁
-65.26074,32.781487,orange,方言,恁
30.442421,-15.683949,orange,诚信,恂
3.0579274,-7.4138384,orange,眨眼,恂
-7.0454974,-6.7572956,orange,依赖；倚仗,恃
-37.54203,-11.28195,orange,心不明,恃
24.55341,-34.69914,orange,害怕,恄
7.804505,-62.717316,orange,〔愺恅〕见“愺”,恅
5.8181286,-6.5354676,orange,长久；固定不变,恆
4.670967,-1.2490994,orange,上弦月渐趋盈满,恆
28.323994,-34.920376,orange,胆怯；恐惧,恇
4.2078,-26.123987,orange,贪爱,恈
9.027669,7.676396,orange,意旨；意图,恉
-36.131405,-5.985371,orange,同心；和协,恊
24.261576,-13.182779,orange,轻薄；轻佻,恌
-4.177521,-10.069626,orange,情理,恌
-10.148328,-24.304256,orange,模糊；不清楚,恍
-9.53158,-38.482967,orange,勇武貌,恍
17.545853,-26.32107,orange,凶狠；恶性,恎
3.234262,-28.40174,orange,欲望,恏
25.734318,-35.04967,orange,畏惧；害怕,恐
11.502109,4.617122,orange,变异；诡变,恑
-4.4518332,-40.119293,orange,独立貌,恑
-38.88963,12.248732,orange,《龍龕手鑑》音恤,恓
19.932709,-18.173635,orange,聪明；狡黠,恔
36.47454,-23.036789,orange,畅快,恔
-0.6940182,33.961834,orange,推己及人；仁爱,恕
27.150879,-33.26778,orange,胆怯,恗
13.500381,-32.05715,orange,自大,恗
-40.16291,15.400027,orange,戾,恘
36.410637,-37.737595,orange,忧虑,恙
31.143429,-44.793056,orange,愤怒；怨恨,恚
-43.496555,2.2253587,orange,昏乱貌,恛
8.895514,20.515596,orange,从,恜
6.2324085,-14.779543,orange,无愁貌；淡然,恝
-4.0339284,-8.081158,orange,有心事,恝
43.80439,-26.704988,orange,喜悦；高兴,恞
31.233877,-35.373455,orange,恐惧；惊骇,恟
-1.4570088,18.896221,orange,弘大；宽广,恢
30.842003,-12.706675,orange,放纵,恣
35.592125,-39.337833,orange,忧；忧虑,恤
31.968607,1.795473,orange,羞辱；侮辱,恥
-33.424942,28.704033,orange,念,恦
11.119682,-25.364511,orange,自愧,恧
29.05309,-25.567102,orange,遗憾；后悔,恨
-8.9519415,8.307614,orange,恩惠,恩
20.80946,-47.974705,orange,恭敬,恪
38.69195,-30.385822,orange,哀痛；痛苦,恫
-23.440584,-19.402245,orange,〔愡恫〕也作“憁恫”,恫
30.258715,-36.02355,orange,恐惧,恫
51.336384,-1.6761379,orange,安静；清静,恬
20.534071,-47.191948,orange,肃敬；恭敬,恭
16.120527,-42.685673,orange,谨慎,恮
-0.7933311,29.653128,orange,卷曲,恮
14.199328,12.526493,orange,呼吸时进出的气；气息,息
-34.82829,-10.53154,orange,用心,恰
34.111298,-23.992525,orange,慷慨；心情激动,恲
20.449974,-27.044302,orange,惊慌失措,恾
1.6211696,-1.81559,orange,满溢；涌出,悀
22.109184,-26.65067,orange,气忿,悁
15.198297,-36.52444,orange,急躁,悁
4.2711134,33.515896,orange,谬误,悂
-33.517975,19.869555,orange,意併,悂
16.120527,-42.685673,orange,谨慎,悂
29.068832,-15.8982725,orange,至诚；诚心,悃
0.21808836,-44.111965,orange,忧愁貌,悄
-20.955254,-34.894165,orange,急,悄
6.6160493,1.564755,orange,〔悄悄〕没有声音或声音很低,悄
44.630245,-28.055792,orange,喜悦,悆
34.572166,-39.482853,orange,忧；忧惧,悇
15.616839,28.467865,orange,乐,悇
22.034868,-43.124153,orange,警戒,悈
-6.2250915,0.6546336,orange,骇而自专,悈
-1.6663315,-10.345852,orange,详尽,悉
16.697454,-48.16992,orange,敬重；尊敬,悊
17.656715,-9.516485,orange,敬爱兄长,悌
0.14154613,-29.518642,orange,勇敢；勇猛,悍
14.0938,-36.464817,orange,性急,悍
0.14154613,-29.518642,orange,勇敢；勇猛,悍
29.392197,-36.43056,orange,恐惧,悎
17.186155,-62.17124,orange,惊,悎
12.48057,25.94782,orange,劳,悐
40.17145,-36.831314,orange,忧愁不安,悒
29.208431,-26.142725,orange,悔恨；后悔,悔
-5.652409,-8.956759,orange,意念；心愿,悕
50.00071,-18.743866,orange,心乱；惑乱,悖
26.864548,-11.968317,orange,倔强,悖
-9.352588,-27.413,orange,迷惑；糊涂,悗
7.952628,-14.303681,orange,无心貌,悗
-0.29997188,38.390785,orange,审,悘
20.80946,-47.974705,orange,恭敬,悘
6.5125155,-60.754425,orange,〔憉悙〕见“憉”,悙
10.241782,-18.553223,orange,〔倀悙〕见“倀”,悙
30.97919,-36.726517,orange,恐惧,悚
-24.257694,-29.6017,orange,停止,悛
-24.194334,-13.729424,orange,〔悛悛〕也作“恂恂”,悛
7.355667,-61.239452,orange,〔慏悜〕见“慏”,悜
30.984108,3.0877464,orange,嘲笑；诙谐,悝
40.68558,-33.17883,orange,忧伤,悝
-12.234642,-26.669119,orange,理解；明白,悟
38.082844,-35.3038,orange,忧思,悠
1.3966914,-22.020834,orange,〔悢悢〕1.悲伤,悢
6.9535556,-58.145626,orange,〔懭悢〕见“懭”,悢
36.280178,-38.1202,orange,忧虑；担忧,患
-23.81957,-7.445689,orange,急遽；急速,悤
33.145264,-22.136896,orange,喜欢；愉快,悦
22.249489,-37.294216,orange,疑惑,悮
46.836525,-26.57758,orange,快乐；乐趣,悰
8.044115,-0.25234818,orange,想说而说不出的样子,悱
38.7027,-30.457947,orange,哀痛；伤心,悲
43.8296,-35.453205,orange,忧愁,悴
37.534325,-27.235691,orange,失意；失望,悵
35.341934,-23.429096,orange,烦闷，不爽快,悶
-14.589832,-19.862429,orange,不觉貌,悶
-42.400875,-4.3204737,orange,悲伤貌,悷
18.29658,-35.331066,orange,心惊跳,悸
36.410637,-37.737595,orange,忧虑,悹
27.333988,-13.136026,orange,刚直；固执,悻
29.65163,-38.74328,orange,恐惧；战栗,悼
40.007236,-30.778582,orange,悲痛；悲伤,悽
-10.812835,-56.51547,orange,恨,悽
21.432278,-12.016803,orange,诚恳,悾
-6.0115614,-16.751375,orange,〔悾愡〕倏不得志,悾
-25.196428,-39.10281,orange,弱,悿
-3.8775382,-21.745474,orange,〔悿𢣎〕1.心惑,悿
-25.196428,-39.10281,orange,弱,悿
-14.945342,-25.43202,orange,想要知道某事,惀
35.711132,-33.529236,orange,愤懑,惀
42.58057,-36.23756,orange,忧愁,惁
-45.850098,-0.995535,orange,忧困,惂
50.21168,-13.87686,orange,乱,惃
39.446987,-34.625484,orange,忧思；忧伤,惄
2.0193439,-13.563033,orange,感情；情绪,情
37.837822,-27.55076,orange,失意；怅惘,惆
-20.885067,16.748596,orange,〔氐惆〕昏闷,惆
23.60221,-17.529396,orange,敦厚；诚实,惇
-0.2602205,-29.158907,orange,勇敢；果敢,惈
9.781897,9.964384,orange,〔惉懘〕1.乐音不和谐,惉
-47.40721,12.464652,orange,“驚”的简化字,惊
51.116997,17.899298,orange,怅恨；叹息,惋
-2.4662542,30.358429,orange,屈曲,惌
-48.93491,-10.470405,orange,小孔貌,惌
-26.58053,13.691166,orange,利,惍
33.231396,-10.847404,orange,毒害,惎
39.249126,-13.692567,orange,贪婪,惏
-6.8421,-40.712994,orange,〔惏慄〕寒貌,惏
31.368416,-26.140942,orange,痛心,惐
-46.222294,-0.43110666,orange,心惑,惐
48.8653,-14.672527,orange,乱；迷乱,惑
-9.840246,41.384415,orange,梵语译音用字,惒
-21.176228,-3.3886929,orange,危殆,惓
20.951113,-12.720785,orange,〔惓惓〕忠谨；恳切,惓
2.3800743,-6.2265954,orange,火烧,惔
-10.812835,-56.51547,orange,恨,惔
20.80946,-47.974705,orange,恭敬,惕
27.806936,14.82498,orange,爱,惗
-29.620045,-32.1352,orange,怅然失意貌,惘
43.8296,-35.453205,orange,忧愁,惙
-45.4409,-2.0025527,orange,沮丧貌,惙
-3.262392,-12.653672,orange,〔惚恍〕1.不清晰；不分明,惚
-9.9644165,-26.360456,orange,不明白；糊涂,惛
36.801605,-29.816223,orange,哀伤；可惜,惜
37.837822,-27.55076,orange,怅惘；失意,惝
-16.75432,-26.389408,orange,思考；想,惟
-20.14884,-14.756645,orange,〔惟惟〕也作“唯唯”,惟
-0.6306022,34.696537,orange,仁爱,惠
32.491596,-17.897566,orange,罪过；罪恶,惡
28.62577,-44.448765,orange,讨厌；憎恨,惡
16.839663,59.72504,orange,代词,惡
2.38241,-4.3279347,orange,〔惡心〕1.欲呕吐的感觉,惡
22.928093,-38.19295,orange,心疑；疑虑,惢
-13.159415,6.936998,orange,花蕊,惢
-46.330276,-1.6610411,orange,布名,惤
27.654621,-53.57863,orange,挂念；思念,惦
27.83736,-20.145987,orange,不敬；轻慢,惰
-59.289455,-6.60068,orange,美,惰
33.396877,-28.894356,orange,恼恨；发怒,惱
23.660482,-17.592836,orange,敦厚；浑厚,惲
-0.7131413,-6.1523805,orange,想象,想
31.995003,-38.036247,orange,忧惧；恐惧,惴
-2.1203132,22.9179,orange,〔惴耎〕虫名,惴
4.768362,-0.10901235,orange,性多阻碍,惴
30.258715,-36.02355,orange,恐惧,惵
30.247332,-37.453846,orange,恐惧,惶
19.98233,-39.23607,orange,骚动,惷
4.303027,14.959012,orange,无兄弟,惸
-2.7669096,-8.347616,orange,招引；引起,惹
9.662277,-26.960201,orange,诬谤,惹
21.234564,-19.595121,orange,聪慧；机灵,惺
39.91967,-31.44592,orange,忧伤；悲痛,惻
-30.519638,2.2647161,orange,通“閔（mǐn）”,惽
-8.666561,-9.030328,orange,〔困惾〕壅塞不通,惾
25.85892,-33.860058,orange,〔惿𢠹〕胆怯；害怕,惿
-2.502625,-40.25955,orange,容色改变貌,愀
-47.031834,-4.033011,orange,萧条貌,愀
40.917187,-36.576954,orange,忧愁；忧虑,愁
-5.115027,-34.958656,orange,心广体胖貌,愃
7.290431,-25.219095,orange,中善,愄
6.570859,14.611881,orange,超过,愆
31.069242,-46.358677,orange,怨恨,愇
7.985718,-7.9400287,orange,病情好转,愈
45.91238,-27.131903,orange,快乐；喜悦,愉
-18.064653,-2.794083,orange,劳困而病,愉
-32.504482,6.3572097,orange,〔愊臆〕也作“愊億”、“愊憶”、“愊抑”,愊
-39.05611,22.835083,orange,智,愋
39.91967,-31.44592,orange,悲痛；忧伤,愍
50.619324,-19.364578,orange,心乱,愍
-27.741533,19.846865,orange,《集韻》弼力切），入職並,愎
-5.6135483,-8.603692,orange,意向；愿望,意
-14.363379,-30.834959,orange,勉力；勤勉,愐
-53.089214,-20.406164,orange,休息,愒
43.19222,-12.798981,orange,贪,愒
30.84688,-5.593171,orange,恐吓,愒
22.534698,-14.911521,orange,放荡；恣纵,愓
7.2333136,-4.8136826,orange,〔愓愓〕行走时身体笔直而步伐很快,愓
37.324818,-21.590982,orange,〔佚愓〕舒缓；悠闲,愓
13.863892,5.9017396,orange,玩乐,愓
-0.54062134,-35.470894,orange,安详和悦之貌,愔
30.000147,-29.713013,orange,惊讶,愕
-9.871084,-18.064953,orange,〔愖愖〕心不正,愖
5.4234767,-61.140633,orange,〔怐愗〕见“怐”,愗
17.028248,-16.507145,orange,〔愘㤉〕多心计,愘
17.315317,-21.710022,orange,愚笨；愚昧,愚
-0.8255168,34.115482,orange,惠；仁爱,愛
8.94742,-9.436788,orange,快意；满足,愜
5.086467,-10.571294,orange,〔愝惼〕心地狭窄,愝
33.834038,-20.059753,orange,感动,感
-29.139809,2.884017,orange,通“憾”,感
29.952555,-48.10864,orange,含怒；怨恨,愠
-24.746698,20.303507,orange,《集韻》紆勿切,愠
-1.389395,-46.142204,orange,〔愠惀〕深忧远虑貌,愠
-19.08606,-8.304898,orange,意不合,愢
23.512362,-10.732047,orange,谦和,愢
40.850193,-9.504974,orange,失神；发呆,愣
25.545593,-26.999578,orange,惭愧,愧
57.11199,-17.193304,orange,恭谨,愨
46.509697,-15.916197,orange,心乱；烦乱,愩
-43.631966,-10.50032,orange,自高,愩
-2.3975072,-45.567215,orange,忧貌,愪
-39.986782,-7.0327253,orange,诚意；真情实意,愫
-0.04934164,-40.901382,orange,惊惧貌,愬
24.55776,-10.133737,orange,恭顺,愭
32.920345,-38.726665,orange,忧惧,愮
17.150301,6.6421604,orange,医治,愮
29.662552,-37.348255,orange,恐惧,愯
-56.326706,4.249716,orange,心明,愰
-5.470072,-40.11646,orange,〔愰懩〕心神不定貌,愰
49.586037,-20.175222,orange,忧闷；心乱,愲
41.454468,-31.562548,orange,悲伤；悽怆,愴
-30.287807,-31.002916,orange,〔愴怳〕失意貌,愴
30.665997,-5.4806757,orange,威胁,愶
45.425377,-23.153316,orange,安乐,愷
0.7479554,-21.244036,orange,〔愺恅〕1.心乱,愺
24.382715,-10.091692,orange,谦逊；恭顺,愻
49.475826,18.288277,orange,叹息,愾
13.63558,14.187397,orange,气满胸臆,愾
15.767922,-41.5332,orange,老实；谨慎,愿
-10.812835,-56.51547,orange,恨,慀
5.4234767,-61.140633,orange,〔𢠼慀〕见“𢠼”,慀
36.278824,-38.11961,orange,忧虑；担忧,慁
-27.41027,-21.006079,orange,〔慫慂〕也作“慫恿”,慂
8.302067,-32.85414,orange,〔慃𢞡〕乖戾,慃
